Order_ID,Order_Date,Customer_Name,Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD100983,2025-03-04,Customer 1243,Consumer,East,Jharkhand,Office Supplies,Binders,Ring Binder,2,373.3,0.2,597.29,118.34
ORD100984,2025-01-18,Customer 1156,Consumer,East,West Bengal,Technology,Printers,Inkjet Printer,7,34022.7,0,238158.91,33675.75
ORD100985,2025-07-15,Customer 1169,Consumer,West,Rajasthan,Furniture,Tables,Office Table,4,9610.67,0.1,34598.41,5956.06
ORD100986,2025-01-14,Customer 1111,Small Business,East,West Bengal,Office Supplies,Storage,Storage Box,7,358.6,0.2,2008.17,426.6
ORD100987,2025-02-25,Customer 1066,Consumer,West,Goa,Office Supplies,Storage,File Cabinet,4,3521.09,0.15,11971.72,2534.21
ORD100988,2025-08-28,Customer 1063,Corporate,South,Karnataka,Technology,Phones,Pixel Phone,7,63734.12,0.05,423831.87,36584.37
ORD100989,2025-06-22,Customer 1155,Consumer,West,Rajasthan,Technology,Accessories,Headset,3,4853.15,0.2,11647.56,2425.69
ORD100990,2025-10-19,Customer 1247,Consumer,East,Odisha,Office Supplies,Binders,Presentation Binder,4,87.25,0,349.01,63.73
ORD100991,2025-07-29,Customer 1066,Corporate,North,Haryana,Furniture,Chairs,Office Chair,5,11495.99,0,57479.97,10168.02
ORD100992,2025-05-13,Customer 1167,Consumer,West,Goa,Technology,Laptops,Business Laptop,7,109884.68,0,769192.74,100908.81
ORD100993,2025-10-24,Customer 1216,Small Business,East,Bihar,Technology,Laptops,Business Laptop,6,149156.97,0.05,850194.73,60402.93
ORD100994,2025-10-04,Customer 1060,Consumer,North,Haryana,Furniture,Bookcases,Wood Bookcase,1,13371.41,0,13371.41,2573.03
ORD100995,2025-12-15,Customer 1085,Small Business,West,Rajasthan,Technology,Printers,Inkjet Printer,2,7691.45,0.15,13075.46,2822.94
ORD100996,2025-08-29,Customer 1006,Consumer,East,Odisha,Furniture,Tables,Meeting Table,1,12271.82,0.02,12026.38,3314.61
ORD100997,2025-06-10,Customer 1166,Consumer,East,West Bengal,Office Supplies,Art Supplies,Notebooks,1,805.62,0.02,789.51,125.4
ORD100998,2025-04-25,Customer 1133,Consumer,West,Rajasthan,Furniture,Chairs,Visitor Chair,7,4245.76,0.1,26748.27,5350.28
ORD100999,2025-04-10,Customer 1080,Corporate,East,West Bengal,Office Supplies,Storage,Storage Box,7,4652.33,0.05,30938.01,3659.84
ORD101000,2025-12-21,Customer 1092,Corporate,South,Andhra Pradesh,Furniture,Furnishings,Whiteboard,1,2611.91,0.15,2220.12,131.69
ORD101001,2025-08-18,Customer 1170,Consumer,West,Rajasthan,Technology,Laptops,Ultrabook,2,126527.07,0.1,227748.72,46302.03
ORD101002,2025-05-27,Customer 1161,Small Business,East,Odisha,Technology,Phones,Pixel Phone,4,51836.74,0.02,203200.01,40990.03
ORD101003,2025-04-03,Customer 1190,Consumer,West,Maharashtra,Technology,Phones,Pixel Phone,3,69289.14,0.2,166293.94,39017.14
ORD101004,2025-08-09,Customer 1090,Consumer,North,Punjab,Office Supplies,Paper,A4 Paper,5,813.47,0.1,3660.62,929.57
ORD101005,2025-12-31,Customer 1243,Consumer,East,Jharkhand,Technology,Accessories,Wireless Mouse,6,985.0,0.2,4727.99,1099.54
ORD101006,2025-11-19,Customer 1185,Corporate,West,Maharashtra,Office Supplies,Art Supplies,Sketch Pens,7,598.67,0.02,4106.89,970.69
ORD101007,2025-03-19,Customer 1150,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,4,10107.65,0.02,39621.97,7405.61
ORD101008,2025-04-29,Customer 1237,Consumer,East,Bihar,Furniture,Chairs,Visitor Chair,5,16510.87,0.15,70171.21,10828.13
ORD101009,2025-07-16,Customer 1132,Consumer,East,Bihar,Office Supplies,Binders,Ring Binder,7,476.92,0.2,2670.76,203.91
ORD101010,2025-02-20,Customer 1073,Small Business,East,Bihar,Technology,Phones,Pixel Phone,3,50604.59,0.02,148777.51,40136.72
ORD101011,2025-11-07,Customer 1007,Corporate,North,Delhi,Office Supplies,Storage,Storage Box,1,1399.69,0.15,1189.74,248.14
ORD101012,2025-10-04,Customer 1113,Consumer,South,Tamil Nadu,Technology,Phones,Pixel Phone,2,36883.11,0.15,62701.29,8548.1
ORD101013,2025-06-01,Customer 1071,Corporate,North,Delhi,Office Supplies,Paper,Premium Paper,4,570.62,0,2282.46,616.7
ORD101014,2025-07-01,Customer 1161,Corporate,North,Delhi,Office Supplies,Binders,Ring Binder,3,145.83,0.05,415.6,53.3
ORD101015,2025-12-28,Customer 1215,Corporate,East,West Bengal,Office Supplies,Paper,Premium Paper,1,856.04,0.15,727.63,81.75
ORD101016,2025-11-21,Customer 1208,Consumer,North,Uttar Pradesh,Technology,Printers,Laser Printer,6,12478.99,0.1,67386.56,5951.26
ORD101017,2025-05-25,Customer 1017,Consumer,South,Andhra Pradesh,Technology,Phones,iPhone,7,66460.0,0.02,455915.61,34514.41
ORD101018,2025-12-30,Customer 1135,Corporate,South,Andhra Pradesh,Technology,Accessories,USB Hub,6,4378.56,0.2,21017.1,2242.84
ORD101019,2025-06-03,Customer 1123,Consumer,South,Andhra Pradesh,Office Supplies,Art Supplies,Sketch Pens,7,774.53,0.15,4608.46,557.94
ORD101020,2025-02-27,Customer 1244,Consumer,East,West Bengal,Furniture,Furnishings,Whiteboard,2,4474.51,0,8949.02,1062.81
ORD101021,2025-06-27,Customer 1068,Consumer,West,Goa,Office Supplies,Art Supplies,Sketch Pens,5,523.8,0.02,2566.64,208.85
ORD101022,2025-02-01,Customer 1233,Consumer,East,Jharkhand,Technology,Accessories,USB Hub,4,5796.89,0.1,20868.81,2978.18
ORD101023,2025-04-23,Customer 1137,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,4,9442.27,0.15,32103.71,7548.76
ORD101024,2025-11-11,Customer 1085,Small Business,East,West Bengal,Technology,Phones,iPhone,1,71761.66,0,71761.66,18062.08
ORD101025,2025-12-02,Customer 1058,Consumer,North,Punjab,Furniture,Bookcases,Wood Bookcase,2,19167.61,0.1,34501.7,8423.21
ORD101026,2025-07-11,Customer 1101,Corporate,East,West Bengal,Furniture,Tables,Office Table,1,26137.05,0.15,22216.49,1445.28
ORD101027,2025-03-22,Customer 1031,Corporate,East,Jharkhand,Technology,Laptops,Ultrabook,7,117247.35,0,820731.47,114853.83
ORD101028,2025-12-02,Customer 1187,Consumer,West,Maharashtra,Technology,Accessories,Wireless Mouse,1,1165.51,0.2,932.41,172.28
ORD101029,2025-10-05,Customer 1108,Consumer,South,Telangana,Technology,Printers,Laser Printer,7,23959.36,0.05,159329.77,38263.01
ORD101030,2025-06-04,Customer 1023,Consumer,East,Jharkhand,Furniture,Chairs,Office Chair,6,11854.92,0.1,64016.55,7622.61
ORD101031,2025-10-15,Customer 1095,Corporate,East,West Bengal,Furniture,Tables,Meeting Table,1,29828.85,0.2,23863.08,2782.48
ORD101032,2025-08-20,Customer 1027,Corporate,South,Karnataka,Furniture,Chairs,Office Chair,7,6865.68,0.05,45656.74,7871.1
ORD101033,2025-03-15,Customer 1036,Consumer,North,Uttar Pradesh,Technology,Laptops,Business Laptop,7,143919.79,0.15,856322.78,83485.64
ORD101034,2025-09-25,Customer 1009,Consumer,South,Tamil Nadu,Technology,Printers,Inkjet Printer,4,15720.74,0.05,59738.81,14997.5
ORD101035,2025-01-03,Customer 1118,Corporate,East,West Bengal,Office Supplies,Art Supplies,Notebooks,4,409.97,0.2,1311.9,107.4
ORD101036,2025-02-23,Customer 1042,Consumer,West,Maharashtra,Office Supplies,Art Supplies,Markers,7,65.67,0.15,390.73,80.92
ORD101037,2025-01-20,Customer 1075,Consumer,West,Rajasthan,Furniture,Furnishings,Desk Lamp,6,5745.29,0.1,31024.57,4432.46
ORD101038,2025-12-13,Customer 1157,Small Business,East,Bihar,Furniture,Bookcases,Wood Bookcase,2,9578.44,0.2,15325.51,1149.13
ORD101039,2025-09-23,Customer 1183,Corporate,East,West Bengal,Furniture,Tables,Meeting Table,6,23003.26,0.02,135259.15,15031.67
ORD101040,2025-06-12,Customer 1024,Consumer,West,Rajasthan,Technology,Printers,Laser Printer,1,15731.53,0.02,15416.9,1832.13
ORD101041,2025-02-18,Customer 1003,Small Business,North,Haryana,Furniture,Tables,Office Table,3,20908.59,0.02,61471.25,9275.44
ORD101042,2025-05-26,Customer 1164,Corporate,West,Maharashtra,Furniture,Bookcases,Metal Bookcase,5,17922.3,0.05,85130.95,16255.3
ORD101043,2025-10-31,Customer 1133,Corporate,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,2,72608.45,0,145216.9,15665.26
ORD101044,2025-06-19,Customer 1023,Small Business,East,Odisha,Office Supplies,Art Supplies,Markers,2,53.07,0.02,104.02,30.44
ORD101045,2025-03-15,Customer 1206,Consumer,South,Tamil Nadu,Furniture,Chairs,Office Chair,1,16491.32,0,16491.32,1816.26
ORD101046,2025-06-17,Customer 1090,Consumer,East,Bihar,Furniture,Chairs,Ergonomic Chair,5,9202.08,0.1,41409.34,8711.44
ORD101047,2025-09-29,Customer 1111,Corporate,North,Uttar Pradesh,Office Supplies,Binders,Ring Binder,6,430.11,0.2,2064.55,126.83
ORD101048,2025-12-22,Customer 1197,Corporate,East,Jharkhand,Office Supplies,Art Supplies,Notebooks,3,254.71,0.05,725.94,185.61
ORD101049,2025-04-20,Customer 1001,Corporate,South,Karnataka,Furniture,Tables,Study Table,1,9895.9,0.05,9401.11,1722.48
ORD101050,2025-02-18,Customer 1011,Small Business,East,Bihar,Office Supplies,Paper,Premium Paper,1,670.69,0.2,536.55,72.61
ORD101051,2025-05-21,Customer 1191,Small Business,North,Delhi,Office Supplies,Paper,Premium Paper,5,660.96,0.1,2974.3,277.29
ORD101052,2025-01-20,Customer 1213,Small Business,East,West Bengal,Technology,Laptops,Ultrabook,6,63575.31,0.02,373822.8,34848.29
ORD101053,2025-08-16,Customer 1172,Small Business,North,Haryana,Technology,Accessories,Keyboard,6,4568.22,0,27409.34,4198.74
ORD101054,2025-12-30,Customer 1016,Consumer,South,Andhra Pradesh,Office Supplies,Storage,Storage Box,6,2538.4,0.2,12184.34,2160.54
ORD101055,2025-05-17,Customer 1162,Corporate,North,Delhi,Technology,Phones,Pixel Phone,5,31311.79,0.15,133075.1,17637.15
ORD101056,2025-06-09,Customer 1238,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,4,11738.51,0.2,37563.24,1838.38
ORD101057,2025-02-16,Customer 1201,Consumer,South,Karnataka,Office Supplies,Binders,Presentation Binder,5,343.18,0,1715.91,426.71
ORD101058,2025-08-24,Customer 1188,Consumer,North,Delhi,Office Supplies,Binders,Presentation Binder,7,365.97,0.02,2510.58,601.11
ORD101059,2025-07-14,Customer 1051,Consumer,East,Bihar,Technology,Laptops,Ultrabook,3,88468.19,0.02,260096.48,35117.15
ORD101060,2025-05-13,Customer 1212,Corporate,West,Gujarat,Technology,Printers,Inkjet Printer,5,17181.17,0.2,68724.68,9969.85
ORD101061,2025-01-19,Customer 1053,Consumer,West,Rajasthan,Technology,Laptops,Ultrabook,4,81426.76,0.2,260565.63,53462.78
ORD101062,2025-02-16,Customer 1047,Consumer,South,Tamil Nadu,Technology,Printers,Inkjet Printer,1,32813.74,0.15,27891.68,5225.03
ORD101063,2025-10-28,Customer 1161,Consumer,East,West Bengal,Furniture,Furnishings,Desk Organizer,5,5907.65,0.05,28061.33,6223.54
ORD101064,2025-03-23,Customer 1139,Consumer,West,Maharashtra,Furniture,Bookcases,Wood Bookcase,2,20480.1,0.05,38912.2,4019.79
ORD101065,2025-08-13,Customer 1095,Corporate,West,Goa,Furniture,Furnishings,Desk Organizer,4,3341.43,0.02,13098.42,1710.21
ORD101066,2025-12-14,Customer 1102,Corporate,West,Gujarat,Technology,Laptops,Ultrabook,1,89203.53,0.05,84743.35,23505.77
ORD101067,2025-09-20,Customer 1079,Corporate,South,Andhra Pradesh,Office Supplies,Binders,Ring Binder,2,358.63,0,717.26,210.5
ORD101068,2025-06-27,Customer 1020,Consumer,West,Gujarat,Furniture,Furnishings,Desk Lamp,6,1384.95,0.02,8143.48,1150.53
ORD101069,2025-08-12,Customer 1140,Corporate,North,Punjab,Office Supplies,Binders,Presentation Binder,1,280.48,0.05,266.46,23.84
ORD101070,2025-08-30,Customer 1083,Small Business,West,Goa,Office Supplies,Binders,Ring Binder,4,133.97,0.02,525.17,85.59
ORD101071,2025-11-02,Customer 1226,Corporate,West,Gujarat,Furniture,Bookcases,Metal Bookcase,6,17457.51,0.15,89033.3,4310.74
ORD101072,2025-07-08,Customer 1035,Consumer,East,West Bengal,Technology,Phones,iPhone,5,68362.86,0,341814.29,75892.0
ORD101073,2025-04-19,Customer 1099,Corporate,East,Jharkhand,Furniture,Bookcases,Metal Bookcase,6,7647.82,0.02,44969.2,6191.9
ORD101074,2025-01-18,Customer 1119,Corporate,East,Bihar,Office Supplies,Art Supplies,Markers,2,507.95,0.15,863.51,195.18
ORD101075,2025-12-18,Customer 1175,Consumer,North,Uttar Pradesh,Furniture,Furnishings,Desk Lamp,2,2414.15,0.15,4104.06,632.16
ORD101076,2025-12-01,Customer 1206,Corporate,West,Goa,Furniture,Chairs,Office Chair,4,7250.41,0.2,23201.32,1287.92
ORD101077,2025-09-15,Customer 1098,Small Business,East,West Bengal,Office Supplies,Storage,File Cabinet,1,4755.87,0.1,4280.28,736.11
ORD101078,2025-03-18,Customer 1111,Consumer,North,Haryana,Technology,Accessories,Keyboard,5,5820.86,0.2,23283.44,5166.25
ORD101079,2025-01-21,Customer 1108,Consumer,North,Haryana,Office Supplies,Art Supplies,Sketch Pens,1,1072.54,0.2,858.03,95.45
ORD101080,2025-01-13,Customer 1152,Consumer,East,West Bengal,Technology,Accessories,USB Hub,1,3514.65,0.05,3338.92,692.55
ORD101081,2025-09-30,Customer 1110,Small Business,West,Rajasthan,Technology,Phones,iPhone,1,26445.66,0.02,25916.75,5552.47
ORD101082,2025-08-23,Customer 1185,Corporate,South,Telangana,Office Supplies,Art Supplies,Markers,1,425.58,0,425.58,47.79
ORD101083,2025-07-15,Customer 1167,Corporate,North,Delhi,Technology,Accessories,USB Hub,4,841.02,0.2,2691.25,232.82
ORD101084,2025-08-10,Customer 1012,Consumer,North,Uttar Pradesh,Office Supplies,Storage,File Cabinet,5,3181.43,0.02,15589.0,3550.19
ORD101085,2025-04-21,Customer 1046,Corporate,West,Rajasthan,Technology,Laptops,Gaming Laptop,5,115501.16,0.15,490879.94,63916.27
ORD101086,2025-01-03,Customer 1162,Consumer,West,Gujarat,Technology,Printers,Laser Printer,3,14477.49,0.15,36917.6,7987.38
ORD101087,2025-04-26,Customer 1117,Corporate,North,Haryana,Office Supplies,Binders,Ring Binder,5,200.89,0.2,803.56,131.82
ORD101088,2025-10-05,Customer 1218,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,3,8134.82,0.1,21964.02,1941.43
ORD101089,2025-09-30,Customer 1161,Consumer,South,Karnataka,Office Supplies,Storage,File Cabinet,1,4032.05,0.15,3427.24,875.32
ORD101090,2025-02-12,Customer 1007,Consumer,South,Andhra Pradesh,Office Supplies,Storage,File Cabinet,3,4554.97,0.1,12298.43,2501.38
ORD101091,2025-11-16,Customer 1060,Consumer,East,Odisha,Furniture,Furnishings,Desk Lamp,7,6340.14,0.15,37723.85,7778.33
ORD101092,2025-07-13,Customer 1196,Corporate,North,Uttar Pradesh,Technology,Laptops,Business Laptop,1,104928.23,0.02,102829.66,27278.3
ORD101093,2025-10-09,Customer 1170,Small Business,West,Rajasthan,Technology,Laptops,Gaming Laptop,5,74282.37,0.05,352841.26,72741.98
ORD101094,2025-09-15,Customer 1223,Consumer,West,Rajasthan,Technology,Printers,Inkjet Printer,7,19989.59,0.1,125934.42,11275.28
ORD101095,2025-01-02,Customer 1105,Consumer,East,West Bengal,Office Supplies,Binders,Ring Binder,4,323.67,0.1,1165.2,313.83
ORD101096,2025-11-13,Customer 1063,Consumer,South,Tamil Nadu,Technology,Phones,iPhone,5,67053.92,0,335269.58,50794.84
ORD101097,2025-12-17,Customer 1041,Consumer,North,Punjab,Office Supplies,Paper,Premium Paper,5,582.37,0.02,2853.6,747.84
ORD101098,2025-03-31,Customer 1118,Consumer,West,Goa,Office Supplies,Binders,Presentation Binder,2,203.05,0,406.1,50.98
ORD101099,2025-05-04,Customer 1184,Small Business,South,Telangana,Office Supplies,Paper,Premium Paper,7,848.1,0.02,5817.97,749.76
ORD101100,2025-01-17,Customer 1137,Consumer,West,Maharashtra,Office Supplies,Art Supplies,Sketch Pens,1,950.5,0.05,902.97,236.43
ORD101101,2025-08-13,Customer 1093,Consumer,West,Goa,Office Supplies,Paper,Premium Paper,7,508.96,0.2,2850.16,567.55
ORD101102,2025-08-08,Customer 1036,Small Business,North,Uttar Pradesh,Technology,Accessories,Wireless Mouse,6,1764.41,0.1,9527.8,1900.21
ORD101103,2025-04-18,Customer 1087,Consumer,East,Jharkhand,Technology,Phones,Pixel Phone,6,50935.65,0.02,299501.65,72340.35
ORD101104,2025-06-19,Customer 1056,Small Business,West,Rajasthan,Office Supplies,Storage,Storage Box,7,1012.12,0.15,6022.12,638.07
ORD101105,2025-05-30,Customer 1190,Corporate,East,Odisha,Office Supplies,Binders,Presentation Binder,4,379.49,0.2,1214.38,115.21
ORD101106,2025-03-17,Customer 1149,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,1,5135.33,0.15,4365.03,476.45
ORD101107,2025-09-18,Customer 1095,Consumer,West,Goa,Furniture,Tables,Meeting Table,6,8896.92,0.15,45374.3,5065.82
ORD101108,2025-11-28,Customer 1016,Consumer,South,Karnataka,Office Supplies,Art Supplies,Markers,4,1081.7,0,4326.81,982.72
ORD101109,2025-04-16,Customer 1163,Small Business,South,Andhra Pradesh,Technology,Phones,iPhone,2,41885.6,0.1,75394.08,13591.27
ORD101110,2025-04-14,Customer 1141,Small Business,East,West Bengal,Office Supplies,Art Supplies,Notebooks,1,1144.83,0.15,973.11,55.74
ORD101111,2025-01-29,Customer 1166,Small Business,West,Gujarat,Furniture,Tables,Office Table,3,24931.75,0.02,73299.33,16619.44
ORD101112,2025-12-20,Customer 1016,Small Business,West,Gujarat,Technology,Accessories,Headset,1,5381.6,0.2,4305.28,915.96
ORD101113,2025-09-25,Customer 1137,Small Business,East,West Bengal,Technology,Laptops,Business Laptop,5,124976.45,0.1,562394.03,88374.42
ORD101114,2025-06-13,Customer 1055,Corporate,North,Haryana,Technology,Phones,Pixel Phone,1,49894.4,0,49894.4,9945.01
ORD101115,2025-10-19,Customer 1162,Corporate,North,Uttar Pradesh,Furniture,Chairs,Visitor Chair,4,14772.24,0.02,57907.18,11845.86
ORD101116,2025-01-01,Customer 1072,Small Business,East,Bihar,Office Supplies,Storage,File Cabinet,6,1223.88,0.15,6241.81,928.92
ORD101117,2025-05-16,Customer 1081,Small Business,South,Tamil Nadu,Technology,Accessories,USB Hub,1,6856.54,0.02,6719.41,1224.73
ORD101118,2025-09-11,Customer 1175,Consumer,South,Andhra Pradesh,Technology,Printers,Inkjet Printer,1,32908.27,0.1,29617.44,3860.19
ORD101119,2025-04-10,Customer 1175,Consumer,North,Punjab,Office Supplies,Binders,Presentation Binder,5,208.26,0.15,885.11,129.5
ORD101120,2025-10-20,Customer 1040,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,7,63036.62,0.02,432431.18,90476.33
ORD101121,2025-12-01,Customer 1078,Consumer,West,Rajasthan,Office Supplies,Storage,Storage Box,3,2937.49,0.05,8371.86,1248.03
ORD101122,2025-06-11,Customer 1104,Consumer,West,Gujarat,Technology,Printers,Inkjet Printer,1,28342.24,0.1,25508.01,1713.31
ORD101123,2025-08-22,Customer 1006,Consumer,East,Jharkhand,Technology,Laptops,Business Laptop,6,120250.63,0.05,685428.61,171810.48
ORD101124,2025-06-16,Customer 1122,Small Business,South,Tamil Nadu,Office Supplies,Art Supplies,Sketch Pens,1,135.59,0.02,132.88,19.48
ORD101125,2025-01-24,Customer 1025,Consumer,West,Rajasthan,Office Supplies,Art Supplies,Markers,3,1184.97,0.15,3021.67,377.72
ORD101126,2025-05-22,Customer 1198,Corporate,East,Odisha,Furniture,Bookcases,Wood Bookcase,4,6849.98,0.2,21919.95,1014.4
ORD101127,2025-03-19,Customer 1066,Corporate,East,Bihar,Furniture,Chairs,Office Chair,2,8253.71,0.15,14031.31,2950.97
ORD101128,2025-12-20,Customer 1114,Corporate,North,Punjab,Technology,Phones,iPhone,6,67516.9,0.05,384846.34,102608.8
ORD101129,2025-04-05,Customer 1154,Corporate,East,West Bengal,Furniture,Furnishings,Whiteboard,3,1693.91,0.2,4065.39,353.63
ORD101130,2025-03-13,Customer 1015,Small Business,North,Haryana,Furniture,Furnishings,Whiteboard,7,3418.15,0,23927.02,6292.05
ORD101131,2025-01-09,Customer 1019,Corporate,West,Maharashtra,Office Supplies,Storage,File Cabinet,3,3533.93,0.2,8481.43,379.66
ORD101132,2025-09-30,Customer 1196,Corporate,South,Karnataka,Office Supplies,Paper,Premium Paper,5,672.61,0.02,3295.8,792.38
ORD101133,2025-08-27,Customer 1135,Corporate,West,Goa,Office Supplies,Binders,Presentation Binder,1,156.3,0.15,132.86,15.58
ORD101134,2025-01-11,Customer 1109,Consumer,West,Gujarat,Furniture,Chairs,Visitor Chair,7,9154.24,0,64079.67,8301.56
ORD101135,2025-10-27,Customer 1039,Consumer,East,Odisha,Furniture,Tables,Study Table,3,27331.09,0.2,65594.61,14482.86
ORD101136,2025-04-16,Customer 1138,Consumer,East,West Bengal,Technology,Phones,iPhone,5,81281.15,0,406405.73,102203.69
ORD101137,2025-06-17,Customer 1235,Consumer,East,Bihar,Office Supplies,Binders,Ring Binder,3,148.58,0.05,423.46,50.29
ORD101138,2025-01-14,Customer 1190,Small Business,South,Andhra Pradesh,Office Supplies,Art Supplies,Markers,7,1140.22,0,7981.51,1418.07
ORD101139,2025-07-14,Customer 1023,Small Business,North,Delhi,Furniture,Furnishings,Desk Lamp,2,5125.9,0.15,8714.03,1931.81
ORD101140,2025-03-25,Customer 1023,Corporate,South,Karnataka,Technology,Printers,Inkjet Printer,6,34870.01,0.1,188298.06,18267.9
ORD101141,2025-09-02,Customer 1219,Consumer,East,Bihar,Furniture,Furnishings,Desk Lamp,1,2780.17,0.1,2502.16,357.98
ORD101142,2025-06-08,Customer 1224,Consumer,North,Haryana,Furniture,Bookcases,Wood Bookcase,6,5977.9,0.2,28693.92,5975.14
ORD101143,2025-11-28,Customer 1177,Consumer,East,West Bengal,Technology,Laptops,Business Laptop,5,45973.76,0.15,195388.5,14999.36
ORD101144,2025-02-01,Customer 1044,Small Business,South,Andhra Pradesh,Office Supplies,Storage,File Cabinet,5,2606.28,0.02,12770.79,2135.69
ORD101145,2025-12-09,Customer 1095,Small Business,South,Karnataka,Furniture,Chairs,Ergonomic Chair,1,10714.55,0.05,10178.83,1590.99
ORD101146,2025-11-15,Customer 1036,Small Business,East,West Bengal,Technology,Phones,Pixel Phone,1,77550.97,0,77550.97,18743.23
ORD101147,2025-10-04,Customer 1016,Consumer,West,Goa,Office Supplies,Binders,Ring Binder,1,86.27,0.02,84.55,8.05
ORD101148,2025-08-26,Customer 1121,Consumer,West,Rajasthan,Office Supplies,Art Supplies,Markers,7,743.76,0.2,4165.07,125.61
ORD101149,2025-03-07,Customer 1056,Consumer,East,Odisha,Furniture,Bookcases,Wood Bookcase,4,13124.03,0.15,44621.7,3823.33
ORD101150,2025-04-26,Customer 1186,Corporate,North,Haryana,Office Supplies,Art Supplies,Sketch Pens,5,171.01,0.02,837.96,109.06
ORD101151,2025-12-30,Customer 1188,Small Business,West,Maharashtra,Office Supplies,Storage,Storage Box,3,2647.72,0.2,6354.53,393.65
ORD101152,2025-07-17,Customer 1082,Consumer,North,Uttar Pradesh,Office Supplies,Binders,Ring Binder,2,346.54,0.02,679.23,75.13
ORD101153,2025-09-05,Customer 1030,Corporate,East,Bihar,Technology,Printers,Inkjet Printer,2,19689.42,0.05,37409.9,7017.85
ORD101154,2025-06-22,Customer 1067,Consumer,South,Karnataka,Technology,Printers,Inkjet Printer,6,9702.1,0.05,55301.94,13019.14
ORD101155,2025-08-07,Customer 1182,Consumer,North,Haryana,Office Supplies,Binders,Ring Binder,2,489.54,0,979.07,104.23
ORD101156,2025-06-07,Customer 1215,Corporate,West,Maharashtra,Furniture,Chairs,Visitor Chair,2,9264.59,0.15,15749.81,1344.61
ORD101157,2025-04-12,Customer 1092,Consumer,East,Odisha,Furniture,Tables,Study Table,7,18264.04,0,127848.27,32736.47
ORD101158,2025-07-11,Customer 1192,Corporate,South,Tamil Nadu,Technology,Laptops,Ultrabook,6,135188.79,0.02,794910.06,207084.03
ORD101159,2025-04-14,Customer 1119,Consumer,East,Bihar,Technology,Printers,Inkjet Printer,4,32226.79,0.1,116016.43,29192.49
ORD101160,2025-01-01,Customer 1105,Consumer,North,Uttar Pradesh,Technology,Accessories,Keyboard,6,4562.64,0,27375.83,2546.74
ORD101161,2025-03-24,Customer 1089,Consumer,South,Karnataka,Furniture,Tables,Study Table,4,14774.99,0.02,57917.97,7511.16
ORD101162,2025-03-13,Customer 1002,Corporate,West,Rajasthan,Technology,Laptops,Business Laptop,4,59952.89,0.05,227820.97,53498.88
ORD101163,2025-09-26,Customer 1156,Consumer,North,Delhi,Office Supplies,Art Supplies,Markers,6,554.01,0,3324.08,661.75
ORD101164,2025-06-24,Customer 1109,Corporate,East,Jharkhand,Office Supplies,Paper,Premium Paper,7,829.23,0,5804.58,1264.92
ORD101165,2025-05-30,Customer 1217,Corporate,South,Tamil Nadu,Furniture,Chairs,Visitor Chair,5,17416.15,0.05,82726.71,9975.55
ORD101166,2025-08-04,Customer 1214,Consumer,North,Haryana,Furniture,Bookcases,Metal Bookcase,3,15704.64,0.05,44758.24,7153.35
ORD101167,2025-02-12,Customer 1068,Consumer,North,Uttar Pradesh,Technology,Printers,Laser Printer,5,20859.33,0.15,88652.15,12227.68
ORD101168,2025-10-15,Customer 1147,Consumer,West,Gujarat,Furniture,Furnishings,Desk Lamp,5,1146.79,0.2,4587.14,1100.44
ORD101169,2025-07-04,Customer 1133,Consumer,West,Goa,Office Supplies,Paper,Premium Paper,6,762.29,0.1,4116.36,745.62
ORD101170,2025-11-18,Customer 1025,Consumer,West,Goa,Office Supplies,Paper,A4 Paper,5,367.48,0.2,1469.92,350.0
ORD101171,2025-01-15,Customer 1063,Consumer,West,Maharashtra,Office Supplies,Storage,File Cabinet,7,4161.47,0.05,27673.76,7795.35
ORD101172,2025-06-16,Customer 1189,Consumer,West,Rajasthan,Office Supplies,Storage,Storage Box,2,3439.17,0.15,5846.59,1082.34
ORD101173,2025-03-30,Customer 1078,Consumer,West,Maharashtra,Office Supplies,Storage,File Cabinet,5,3321.76,0.02,16276.63,2354.21
ORD101174,2025-11-24,Customer 1124,Consumer,West,Goa,Technology,Printers,Laser Printer,7,17715.5,0.05,117808.07,30137.04
ORD101175,2025-07-05,Customer 1179,Corporate,South,Karnataka,Office Supplies,Storage,Storage Box,1,1300.78,0.05,1235.74,330.49
ORD101176,2025-10-14,Customer 1169,Consumer,South,Karnataka,Furniture,Chairs,Ergonomic Chair,1,4812.86,0.15,4090.93,997.1
ORD101177,2025-03-16,Customer 1227,Corporate,East,West Bengal,Furniture,Furnishings,Desk Lamp,4,1121.76,0.2,3589.62,750.97
ORD101178,2025-06-15,Customer 1057,Small Business,South,Andhra Pradesh,Furniture,Chairs,Ergonomic Chair,5,5747.67,0.05,27301.44,2001.17
ORD101179,2025-05-06,Customer 1123,Small Business,South,Tamil Nadu,Furniture,Tables,Office Table,1,12419.83,0,12419.83,3336.67
